x/c,z/c,Cp
0.4332342743873596,0.056584954261779785,103.44826761637644
0.43469735980033875,-0.056515567004680634,104.30439757313717
0.43469735980033875,0.056515567004680634,103.44826761637644
0.438354954123497,-0.0563394520431757,104.30271347908646
0.438354954123497,0.0563394520431757,103.45659859370939
0.4420123795668285,-0.05615986262758573,104.30119209943679
0.4420123795668285,0.05615986262758573,103.46522245696418
0.44347529609998065,-0.05608700091640154,104.30119209943679
0.44347529609998065,0.05608700091640154,103.46522245696418
0.44640103975931805,-0.055939568827549614,104.29984970562828
0.44640103975931805,0.055939568827549614,103.4738300487789
0.44786386688550317,-0.055864998449881874,104.29984970562828
0.44786386688550317,0.055864998449881874,103.4738300487789
0.45078944166501367,-0.055714202423890434,104.29844222605934
0.45078944166501367,0.055714202423890434,103.48216102611183
0.45225218931833905,-0.055637976775566735,104.29844222605934
0.45225218931833905,0.055637976775566735,103.48216102611183
0.45517759521802265,-0.05548389876882235,104.2969615250099
0.45517759521802265,0.05548389876882235,103.49023166040313
0.4566402534643809,-0.055406046410401665,104.2969615250099
0.4566402534643809,0.055406046410401665,103.49023166040313
0.46029676496982574,-0.05520896241068841,104.2957330312821
0.46029676496982574,0.05520896241068841,103.49849755197565
0.46395309766133624,-0.05500863865017891,104.29458589475482
0.46395309766133624,0.05500863865017891,103.50664954346746
0.4654155770937602,-0.054927546530962,104.29458589475482
0.4654155770937602,0.054927546530962,103.50664954346746
0.4683404564857483,-0.05476377656062444,104.29334112958692
0.4683404564857483,0.05476377656062444,103.51446797043714
0.4698028564453125,-0.05468109870950381,104.29334112958692
0.4698028564453125,0.05468109870950381,103.51446797043714
0.4727275570233663,-0.054514214396476746,104.29208822869894
0.4727275570233663,0.054514214396476746,103.52257114760864
0.4741898576418559,-0.05443000793457031,104.29208822869894
0.4741898576418559,0.05443000793457031,103.52257114760864
0.47711437940597534,-0.05426006888349851,104.2909166850115
0.47711437940597534,0.05426006888349851,103.5307150033804
0.4785766005516052,-0.05417433629433314,104.2909166850115
0.4785766005516052,0.05417433629433314,103.5307150033804
0.4822320193052292,-0.05395769886672497,104.28987531284487
0.4822320193052292,0.05395769886672497,103.53859038039045
0.48588724931081134,-0.0537380613386631,104.28895597647903
0.48588724931081134,0.0537380613386631,103.5462949072794
0.4873492817083995,-0.05364932864904404,104.28895597647903
0.4873492817083995,0.05364932864904404,103.5462949072794
0.49027326703071594,-0.053470365703105927,104.2878332471119
0.49027326703071594,0.053470365703105927,103.55395875556812
0.49173521995544434,-0.05338013544678689,104.2878332471119
0.49173521995544434,0.05338013544678689,103.55395875556812
0.4946590264638265,-0.05319824814796448,104.2866047533841
0.4946590264638265,0.05319824814796448,103.56165514673702
0.4961208800474803,-0.05310659110546112,104.2866047533841
0.4961208800474803,0.05310659110546112,103.56165514673702
0.49904449780782056,-0.052921857684850686,104.28561219553778
0.49904449780782056,0.052921857684850686,103.56934340218588
0.5005062619845072,-0.05282878130674362,104.28561219553778
0.5005062619845072,0.05282878130674362,103.56934340218588
0.5041605532169342,-0.052593868225812905,104.28468472345189
0.5041605532169342,0.052593868225812905,103.57688521467381
0.5078146656354269,-0.0523561363418897,104.28396878008733
0.5078146656354269,0.0523561363418897,103.58442702716174
0.5092762509981791,-0.05226024116079012,104.28396878008733
0.5092762509981791,0.05226024116079012,103.58442702716174
0.512199322382609,-0.05206704636414846,104.28294367936083
0.512199322382609,0.05206704636414846,103.59209901117049
0.5136608084042867,-0.05196974674860636,104.28294367936083
0.5136608084042867,0.05196974674860636,103.59209901117049
0.5165837009747823,-0.051773812621831894,104.28194298579447
0.5165837009747823,0.051773812621831894,103.5995431950178
0.5180451075236002,-0.05167517811059952,104.28194298579447
0.5180451075236002,0.05167517811059952,103.5995431950178
0.5209678411483765,-0.05147655432422956,104.2811619566695
0.5209678411483765,0.05147655432422956,103.60682466446407
0.5224291682243347,-0.05137656504909197,104.2811619566695
0.5224291682243347,0.05137656504909197,103.60682466446407
0.526082307100296,-0.05112461559474468,104.28035652038439
0.526082307100296,0.05112461559474468,103.61402477670983
0.5304658114910126,-0.05081873200833797,104.27948599833886
0.5304658114910126,0.05081873200833797,103.62139573907668
0.5341185530026754,-0.050560884177684784,104.27881073357456
0.5341185530026754,0.050560884177684784,103.62876670144351
0.5355796019236246,-0.05045695975422859,104.27881073357456
0.5355796019236246,0.05045695975422859,103.62876670144351
0.5385016004244486,-0.0502478318909804,104.27798089012929
0.5385016004244486,0.0502478318909804,103.63573901352783
0.5399625500043234,-0.05014262845118841,104.27798089012929
0.5399625500043234,0.05014262845118841,103.63573901352783
0.542884349822998,-0.04993097732464472,104.27714291096396
0.542884349822998,0.04993097732464472,103.64292285433348
0.5443452000617981,-0.04982452963789304,104.27714291096396
0.5443452000617981,0.04982452963789304,103.64292285433348
0.5479972064495087,-0.049556545913219445,104.27653273196009
0.5479972064495087,0.049556545913219445,103.64991957357795
0.5523793697357178,-0.04923161491751671,104.27579238143538
0.5523793697357178,0.04923161491751671,103.65690815710235
0.5560309489568075,-0.04895804822444916,104.27506016663072
0.5560309489568075,0.04895804822444916,103.66412454078821
0.5574915210405985,-0.048847876489162445,104.27506016663072
0.5574915210405985,0.048847876489162445,103.66412454078821
0.560412585735321,-0.04862635210156441,104.27439303758649
0.560412585735321,0.04862635210156441,103.67107244571237
0.5618730783462524,-0.04851499944925308,104.27439303758649
0.5618730783462524,0.04851499944925308,103.67107244571237
0.5647939642270406,-0.048291114469369255,104.27399438730396
0.5647939642270406,0.048291114469369255,103.67794712915605
0.5662543574968973,-0.048178582141796746,104.27399438730396
0.5662543574968973,0.048178582141796746,103.67794712915605
0.5691750645637512,-0.04795228938261668,104.27355505842117
0.5691750645637512,0.04795228938261668,103.68485435547994
0.5706353783607483,-0.04783852895100912,104.27355505842117
0.5706353783607483,0.04783852895100912,103.68485435547994
0.5742860138416289,-0.047552408650517464,104.2727577578561
0.5742860138416289,0.047552408650517464,103.6915825959627
0.5779364705085754,-0.04726400847236315,104.27233470041341
0.5779364705085754,0.04726400847236315,103.69841660080614
0.5793966054916382,-0.04714796816309293,104.27233470041341
0.5793966054916382,0.04714796816309293,103.69841660080614
0.5823167761166891,-0.04691473270455996,104.27167570708922
0.5823167761166891,0.04691473270455996,103.70539704861051
0.5837768117586771,-0.04679753755529722,104.27167570708922
0.5837768117586771,0.04679753755529722,103.70539704861051
0.5866967837015787,-0.046562006076176964,104.27114688528586
0.5866967837015787,0.046562006076176964,103.71205206761279
0.5881567200024923,-0.04644366974631945,104.27114688528586
0.5881567200024923,0.04644366974631945,103.71205206761279
0.5910765131314596,-0.04620589315891266,104.2708702708041
0.5910765131314596,0.04620589315891266,103.71868267945493
0.5925363699595133,-0.04608645290136337,104.2708702708041
0.5925363699595133,0.04608645290136337,103.71868267945493
0.5961858630180358,-0.04578620567917824,104.27014619171949
0.5961858630180358,0.04578620567917824,103.72548414141815
0.5998351573944092,-0.04548375805219015,104.26961736991613
0.5998351573944092,0.04548375805219015,103.73218797474075
0.6012948155403137,-0.0453621173898379,104.26961736991613
0.6012948155403137,0.0453621173898379,103.73218797474075
0.6042140523592631,-0.04511772841215134,104.26944651979505
0.6042140523592631,0.04511772841215134,103.73878604370267
0.605673631032308,-0.04499498009681702,104.26944651979505
0.605673631032308,0.04499498009681702,103.73878604370267
0.608592708905538,-0.04474842796723048,104.26908854811278
0.608592708905538,0.04474842796723048,103.7455386913456
0.610052208105723,-0.044624624152978264,104.26908854811278
0.610052208105723,0.044624624152978264,103.7455386913456
0.6129710872968038,-0.04437594612439474,104.26864921922999
0.6129710872968038,0.04437594612439474,103.75213676030754
0.6144304672876993,-0.04425107191006342,104.26864921922999
0.6144304672876993,0.04425107191006342,103.75213676030754
0.6180788278579712,-0.04393726214766503,104.2682749761076
0.6180788278579712,0.04393726214766503,103.7586127934687
0.6217270096143087,-0.04362134511272113,104.26787632582507
0.6217270096143087,0.04362134511272113,103.76507255518975
0.6231862107912699,-0.04349436362584432,104.26787632582507
0.6231862107912699,0.04349436362584432,103.76507255518975
0.6261045336723328,-0.04323936998844147,104.2675671684631
0.6261045336723328,0.04323936998844147,103.77149977403059
0.6275636553764342,-0.04311135783791542,104.2675671684631
