x/c,y/c,z/c,tau_w_Pa,tau_x_Pa,tau_y_Pa,tau_z_Pa,Cf,surface_area_m2
0.014496592183907827,0.033333333830038704,-0.020305170988043148,0.3538741766835544,0.296206864214824,0.0,-0.19361928239585102,0.0003008283412923227,0.00012923446188085126
0.014857173586885134,-0.033333333830038704,-0.02054086948434512,0.3538741766835544,0.296206864214824,0.0,-0.19361928239585102,0.0003008283412923227,0.00012923446188085126
0.014857173586885134,0.033333333830038704,0.02054086948434512,6.113623149375079,-5.117347524588975,0.0,-3.3450175373468456,0.0051971893754696845,0.00012923446188085126
0.015588553001483282,-0.033333333830038704,0.021009135991334915,5.918413088902491,-5.013819199004179,-2.0521756978363227e-18,-3.1447146978047806,0.005031241356188085,0.0001313092325977447
0.015588553001483282,0.033333333830038704,-0.021009135991334915,0.19016718699540222,0.16110127475995015,2.3991161744105603e-18,-0.10104423922452639,0.00016166107391105494,0.0001313092325977447
0.015959351013104122,-0.033333333830038704,-0.021241704002022743,0.19016718699540222,0.16110127475995015,2.3991161744105603e-18,-0.10104423922452639,0.00016166107391105494,0.0001313092325977447
0.015959351013104122,0.033333333830038704,0.021241704002022743,5.918413088902491,-5.013819199004179,-2.0521756978363227e-18,-3.1447146978047806,0.005031241356188085,0.0001313092325977447
0.016711062441269558,-0.033333333830038704,0.02170380453268687,5.705647168700595,-4.886971048266309,-1.992139414945834e-18,-2.94481299696738,0.004850369105328403,0.00013341746252728341
0.016711062441269558,0.033333333830038704,-0.02170380453268687,0.04381820126222677,0.03753093639058238,1.6836746836326478e-18,-0.022615560472892794,3.724984096795621e-05,0.00013341746252728341
0.017091975857814152,-0.033333333830038704,-0.021933337052663166,0.04381820126222677,0.03753093639058238,1.6836746836326478e-18,-0.022615560472892794,3.724984096795621e-05,0.00013341746252728341
0.017091975857814152,0.033333333830038704,0.021933337052663166,5.705647168700595,-4.886971048266309,-1.992139414945834e-18,-2.94481299696738,0.004850369105328403,0.00013341746252728341
0.017863797023892403,-0.033333333830038704,0.022389546036720276,5.472723492348131,-4.7343394633521925,1.9847372858368268e-18,-2.745310960427835,0.00465236075145103,0.00013556252604946241
0.017863797023892403,0.033333333830038704,-0.022389546036720276,0.04608277970588285,-0.03986525590915938,-1.7083973388734196e-18,0.023116746239861718,3.9174958486606356e-05,0.00013556252604946241
0.018254704773426056,-0.033333333830038704,-0.022616222500801086,0.04608277970588285,-0.03986525590915938,-1.7083973388734196e-18,0.023116746239861718,3.9174958486606356e-05,0.00013556252604946241
0.018254704773426056,0.033333333830038704,0.022616222500801086,5.472723492348131,-4.7343394633521925,1.9847372858368268e-18,-2.745310960427835,0.00465236075145103,0.00013556252604946241
0.019046455000837643,-0.033333333830038704,0.02306679884592692,5.217575840814863,-4.55513424413205,4.8153967323338033e-20,-2.5443760870968855,0.004435459802320679,0.00013774079627228166
0.019046455000837643,0.033333333830038704,-0.02306679884592692,0.17341053357639202,-0.1513937284069586,4.0979746872400977e-22,0.08456448518313726,0.00014741624739985439,0.00013774079627228166
0.01944729747871558,-0.033333333830038704,-0.023290698726971943,0.17341053357639202,-0.1513937284069586,4.0979746872400977e-22,0.08456448518313726,0.00014741624739985439,0.00013774079627228166
0.01944729747871558,0.033333333830038704,0.023290698726971943,5.217575840814863,-4.55513424413205,4.8153967323338033e-20,-2.5443760870968855,0.004435459802320679,0.00013774079627228166
0.02025885507464409,-0.033333333830038704,0.023735847945014637,4.939531032291417,-4.348694181127704,-2.1790728059472157e-21,-2.3426108806193073,0.004199093986264407,0.0001399551233156528
0.02025885507464409,0.033333333830038704,-0.023735847945014637,0.31873533331737053,-0.28061013894957826,-4.550432429063227e-22,0.1511627024885229,0.0002709568201097173,0.0001399551233156528
0.020669570192694664,-0.033333333830038704,-0.023957097282012303,0.31873533331737053,-0.28061013894957826,-4.550432429063227e-22,0.1511627024885229,0.0002709568201097173,0.0001399551233156528
0.020669570192694664,0.033333333830038704,0.023957097282012303,4.939531032291417,-4.348694181127704,-2.1790728059472157e-21,-2.3426108806193073,0.004199093986264407,0.0001399551233156528
0.021500830228130024,-0.033333333830038704,0.024397052824497223,4.641070469170935,-4.117544123839879,-3.933911673146344e-18,-2.141346652936466,0.003945372742781314,0.00014220456908896865
0.021500830228130024,0.033333333830038704,-0.024397052824497223,0.4414512311109355,-0.3916542389728936,4.7741954418177915e-18,0.20368148306589903,0.0003752775714270653,0.00014220456908896865
0.021921375145514805,-0.033333333830038704,-0.024615759029984474,0.4414512311109355,-0.3916542389728936,4.7741954418177915e-18,0.20368148306589903,0.0003752775714270653,0.00014220456908896865
0.021921375145514805,0.033333333830038704,0.024615759029984474,4.641070469170935,-4.117544123839879,-3.933911673146344e-18,-2.141346652936466,0.003945372742781314,0.00014220456908896865
0.02277228112022082,-0.033333333830038704,0.025050700331727665,4.358594777112385,-3.894620816297111,5.873755628582384e-18,-1.9568538852802964,0.0037052402338377086,0.00014448925118575073
0.02277228112022082,0.033333333830038704,-0.025050700331727665,0.5424338132925764,-0.4846915413669841,-6.906298934587638e-18,0.24353347106798853,0.0004611228370574084,0.00014448925118575073
0.02320264217754205,-0.033333333830038704,-0.0252669354279836,0.5424338132925764,-0.4846915413669841,-6.906298934587638e-18,0.24353347106798853,0.0004611228370574084,0.00014448925118575073
0.02320264217754205,0.033333333830038704,0.0252669354279836,4.358594777112385,-3.894620816297111,5.873755628582384e-18,-1.9568538852802964,0.0037052402338377086,0.00014448925118575073
0.02407314380009969,-0.033333333830038704,0.02569708041846752,4.134882510822946,-3.7189376242112027,1.9997006315661505e-18,-1.8074170314390106,0.0035150624971480395,0.00014681043915100602
0.02407314380009969,0.033333333830038704,-0.02569708041846752,0.637589471943691,-0.5734517171421216,-2.242733404117619e-18,0.2786995924650535,0.0005420146365802402,0.00014681043915100602
0.0245132843653361,-0.033333333830038704,-0.025910990312695503,0.637589471943691,-0.5734517171421216,-2.242733404117619e-18,0.2786995924650535,0.0005420146365802402,0.00014681043915100602
0.0245132843653361,0.033333333830038704,0.025910990312695503,4.134882510822946,-3.7189376242112027,1.9997006315661505e-18,-1.8074170314390106,0.0035150624971480395,0.00014681043915100602
0.025403383498390514,-0.033333333830038704,0.026336508492628734,3.949330551920248,-3.5738470230219574,2.1290603108059003e-18,-1.6807228398423648,0.0033573248273825644,0.00014916993934109684
0.025403383498390514,0.033333333830038704,-0.026336508492628734,0.731606085679725,-0.6620484654190151,-2.1944564242127606e-18,0.31135075724965927,0.0006219381343307515,0.00014916993934109684
0.025853342066208523,-0.033333333830038704,-0.02654811677833398,0.731606085679725,-0.6620484654190151,-2.1944564242127606e-18,0.31135075724965927,0.0006219381343307515,0.00014916993934109684
0.025853342066208523,0.033333333830038704,0.02654811677833398,3.949330551920248,-3.5738470230219574,2.1290603108059003e-18,-1.6807228398423648,0.0033573248273825644,0.00014916993934109684
0.026763053610920906,-0.033333333830038704,0.026969192549586296,3.668156432588564,-3.338028268174592,4.422955549253203e-18,-1.52083493345208,0.003118298785059847,0.00015156664916283897
0.026763053610920906,0.033333333830038704,-0.026969192549586296,0.8183856608335314,-0.7447322709198868,-4.298109344836697e-18,0.33930654946293654,0.0006957094275520612,0.00015156664916283897
