x/c,z/c,Cf
0.14306511729955673,-0.05271779932081699,0.002259814608474859
0.14306511729955673,0.05271779932081699,0.0034162497097419355
0.14649037271738052,-0.053085621446371085,0.002262291124056075
0.14649037271738052,0.053085621446371085,0.00340754769799056
0.14938701689243317,-0.05338695645332337,0.002264320514067521
0.14938701689243317,0.05338695645332337,0.003397291279184412
0.1505570411682129,-0.053506072610616684,0.002264320514067521
0.1505570411682129,0.053506072610616684,0.003397291279184412
0.1529163271188736,-0.05374185120066007,0.002265309566037522
0.1529163271188736,0.05374185120066007,0.003384740430898181
0.15410558879375458,-0.053858513633410134,0.002265309566037522
0.15410558879375458,0.053858513633410134,0.003384740430898181
0.15710803121328354,-0.054146554321050644,0.0022653515703365016
0.15710803121328354,0.054146554321050644,0.0033712054473598783
0.16076414287090302,-0.054485457018017776,0.002265370547037849
0.16076414287090302,0.054485457018017776,0.0033569791117589423
0.16448020935058594,-0.05481662787497044,0.0022646394011857232
0.16448020935058594,0.05481662787497044,0.003340650149031171
0.1676225413878759,-0.05508673811952273,0.002263303550201108
0.1676225413878759,0.05508673811952273,0.0033237400663496987
0.16889173785845435,-0.05519320194919904,0.002263303550201108
0.16889173785845435,0.05519320194919904,0.0033237400663496987
0.1714508980512619,-0.055403356750806175,0.0022617060738387294
0.1714508980512619,0.055403356750806175,0.0033050524006779883
0.1727408617734909,-0.05550704772273699,0.0022617060738387294
0.1727408617734909,0.05550704772273699,0.0033050524006779883
0.17534186939398447,-0.055711617072423295,0.002259245801246076
0.17534186939398447,0.055711617072423295,0.003285531993319103
0.17665291329224905,-0.05581249545017878,0.002259245801246076
0.17665291329224905,0.05581249545017878,0.003285531993319103
0.17929640909036001,-0.056011381248633065,0.0022564960753474967
0.17929640909036001,0.056011381248633065,0.003264958700937403
0.1806288609902064,-0.05610938866933187,0.0022564960753474967
0.1806288609902064,0.05610938866933187,0.003264958700937403
0.18331550061702728,-0.056302472949028015,0.002253817574333804
0.18331550061702728,0.056302472949028015,0.0032434928417259114
0.18466968834400177,-0.05639754980802536,0.002253817574333804
0.18466968834400177,0.05639754980802536,0.0032434928417259114
0.18740013738473257,-0.05658467610677083,0.00225001676988432
0.18740013738473257,0.05658467610677083,0.003221264708732657
0.18877639869848883,-0.05667672554651896,0.00225001676988432
0.18877639869848883,0.05667672554651896,0.003221264708732657
0.19155133763949075,-0.05685769766569137,0.002245910749101722
0.19155133763949075,0.05685769766569137,0.0031985346940298608
0.19295001526673636,-0.05694662034511566,0.002245910749101722
0.19295001526673636,0.05694662034511566,0.0031985346940298608
0.19648085534572599,-0.05716412328183651,0.002241873616581267
0.19648085534572599,0.05716412328183651,0.003174976403392319
0.20077984780073163,-0.05741636641323567,0.002237360400429883
0.20077984780073163,0.05741636641323567,0.003151151394027554
0.20441470543543497,-0.05761917059620222,0.002232744868875736
0.20441470543543497,0.05761917059620222,0.0031270107259808045
0.2058827330668767,-0.05769831190506617,0.002232744868875736
0.2058827330668767,0.05769831190506617,0.0031270107259808045
0.20884263018767038,-0.057853116343418755,0.0022277330200533205
0.20884263018767038,0.057853116343418755,0.003102374309407271
0.2103344996770223,-0.05792877947290739,0.0022277330200533205
0.2103344996770223,0.05792877947290739,0.003102374309407271
0.21334244310855865,-0.05807657167315483,0.0022227151495533316
0.21334244310855865,0.05807657167315483,0.0030771356788985684
0.2148585170507431,-0.05814870074391365,0.0022227151495533316
0.2148585170507431,0.05814870074391365,0.0030771356788985684
0.2186855748295784,-0.05832365155220031,0.0022179060330986987
0.2186855748295784,0.05832365155220031,0.0030515112124661985
0.22256217896938324,-0.05849128092328707,0.0022128963583214318
0.22256217896938324,0.05849128092328707,0.003025404332979693
0.22412779927253723,-0.058556088556845985,0.0022128963583214318
0.22412779927253723,0.058556088556845985,0.003025404332979693
0.2272843966881434,-0.058681897819042206,0.002207967819948439
0.2272843966881434,0.058681897819042206,0.0029991564747982318
0.2288753738005956,-0.05874289944767952,0.002207967819948439
0.2288753738005956,0.05874289944767952,0.0029991564747982318
0.23208307226498923,-0.05886100480953852,0.002202675357723644
0.23208307226498923,0.05886100480953852,0.0029722859763248533
0.23369979361693063,-0.058918108542760216,0.002202675357723644
0.23369979361693063,0.058918108542760216,0.0029722859763248533
0.23695938289165497,-0.05902833739916483,0.0021970658584331702
0.23695938289165497,0.05902833739916483,0.00294569961025292
0.23860225081443787,-0.05908146252234777,0.0021970658584331702
0.23860225081443787,0.05908146252234777,0.00294569961025292
0.24274925142526627,-0.05920810066163539,0.0021917576454273608
0.24274925142526627,0.05920810066163539,0.0029184272381796708
0.2469497720400492,-0.05932644257942835,0.0021860419962636047
0.2469497720400492,0.05932644257942835,0.0028912561909891755
0.2486461599667867,-0.059371271481116615,0.0021860419962636047
0.2486461599667867,0.059371271481116615,0.0028912561909891755
0.25206632415453595,-0.05945661291480065,0.0021803331278604106
0.25206632415453595,0.05945661291480065,0.002864123995996743
0.25379010041554767,-0.059497125446796424,0.0021803331278604106
0.25379010041554767,0.059497125446796424,0.002864123995996743
0.25726546843846637,-0.059573764602343246,0.0021750483558753793
0.25726546843846637,0.059573764602343246,0.0028371565825038732
0.25901706020037335,-0.059609891225894295,0.0021750483558753793
0.25901706020037335,0.059609891225894295,0.0028371565825038732
0.2625484764575958,-0.05967759961883227,0.002169396142800675
0.2625484764575958,0.05967759961883227,0.002809267322970467
0.2643283009529114,-0.0597091813882192,0.002169396142800675
0.2643283009529114,0.0597091813882192,0.002809267322970467
0.26791664958000183,-0.059767757852872215,0.0021634377669298784
0.26791664958000183,0.059767757852872215,0.0027814978460350757
0.26972517371177673,-0.0597947525481383,0.0021634377669298784
0.26972517371177673,0.0597947525481383,0.0027814978460350757
0.2733713487784068,-0.05984402323762575,0.002157451915339236
0.2733713487784068,0.05984402323762575,0.0027541996030979714
0.2752089997132619,-0.05986629923184713,0.002157451915339236
0.2752089997132619,0.05986629923184713,0.0027541996030979714
0.2789138853549957,-0.059906002134084695,0.0021516269466572784
0.2789138853549957,0.059906002134084695,0.0027261600674193458
0.2807811200618744,-0.05992342904210091,0.0021516269466572784
0.2807811200618744,0.05992342904210091,0.0027261600674193458
0.284545640150706,-0.05995331207911173,0.0021449246666266106
0.284545640150706,0.05995331207911173,0.002697647263821266
0.2864429255326589,-0.05996576820810636,0.0021449246666266106
